longitude,district,street,geo_code,latitude,street_number,nation,province,city
118,双桥区,,wx78,41,,中国,河北省,承德市
124,本溪满族自治县,,wz0n,41,,中国,辽宁省,本溪市
115,晋州市,,ww9v,38,,中国,河北省,石家庄市
108,施秉县,,wksz,27,,中国,贵州省,黔东南苗族侗族自治州
111,武冈市,,wkz5,27,,中国,湖南省,邵阳市
114,孝南区,福银高速公路,wt93,31,福银高速公路,中国,湖北省,孝感市
92,格尔木市,,wjc6,33,,中国,青海省,海西蒙古族藏族自治州
121,扎鲁特旗,,wxvy,45,,中国,内蒙古自治区,通辽市
117,岱岳区,膏城大道,ww7q,36,膏城大道,中国,山东省,泰安市
107,南郑区,,wmum,33,,中国,陕西省,汉中市
126,集安市,集丹线,wz39,41,集丹线,中国,吉林省,通化市
113,长治县,,ww2q,36,,中国,山西省,长治市
110,神木市,,wqyq,39,,中国,陕西省,榆林市
101,木里藏族自治县,,wm0h,29,,中国,四川省,凉山彝族自治州
123,庄河市,四仲线,wxpj,40,四仲线,中国,辽宁省,大连市
116,安新县,保静线,wwfe,39,保静线,中国,河北省,保定市
112,嵩县,,wqp8,34,,中国,河南省,洛阳市
105,兴义市,,wk6x,25,,中国,贵州省,黔西南布依族苗族自治州
104,沾益区,,wkd5,26,,中国,云南省,曲靖市
121,临海市,,wtnr,29,,中国,浙江省,台州市
114,始兴县,,ws3r,25,,中国,广东省,韶关市
114,袁州区,,wscm,28,,中国,江西省,宜春市
106,苍溪县,,wmet,32,,中国,四川省,广元市
126,九台区,加工河大街,wzcc,44,加工河大街,中国,吉林省,长春市
108,鄂托克前旗,,wqst,38,,中国,内蒙古自治区,鄂尔多斯市
101,大姚县,,whxe,26,,中国,云南省,楚雄彝族自治州
106,西充县,,wm7x,31,,中国,四川省,南充市
116,宁都县,,wsf7,27,,中国,江西省,赣州市
120,长兴县,,wtt3,31,,中国,浙江省,湖州市
111,桃源县,,wmnx,29,,中国,湖南省,常德市
117,肥西县,,wtem,32,,中国,安徽省,合肥市
114,沙河市,,ww92,37,,中国,河北省,邢台市
112,邵东县,,wkz8,27,,中国,湖南省,邵阳市
95,格尔木市,,wne9,37,,中国,青海省,海西蒙古族藏族自治州
134,unknow,unknow,wupk,23,unknow,Ocean,unknow,unknow
116,成武县,,ww4w,35,,中国,山东省,菏泽市
102,民勤县,,wqbg,39,,中国,甘肃省,武威市
120,,,wstj,26,,中国,中国区域,
119,卢龙县,,wxhd,40,,中国,河北省,秦皇岛市
114,永新县,,wsc1,27,,中国,江西省,吉安市
117,鄱阳县,,wt55,29,,中国,江西省,上饶市
109,乌拉特前旗,,wrjw,41,,中国,内蒙古自治区,巴彦淖尔市
119,金湖县,工园路,wtuq,33,工园路,中国,江苏省,淮安市
108,环江毛南族自治县,,wkm5,25,,中国,广西壮族自治区,河池市
102,墨江哈尼族自治县,,wk0e,23,,中国,云南省,普洱市
114,建安区,,ww0f,34,,中国,河南省,许昌市
114,桂东县,,ws8y,26,,中国,湖南省,郴州市
110,澄迈县,,w7w3,20,,中国,海南省,澄迈县
131,鸡东县,,wzuz,45,,中国,黑龙江省,鸡西市
108,万源市,,wmsz,32,,中国,四川省,达州市
112,汉寿县,,wmpr,29,,中国,湖南省,常德市
107,巴州区,,wmsq,32,,中国,四川省,巴中市
127,榆树市,,yb43,45,,中国,吉林省,长春市
113,云冈区,,wx07,40,,中国,山西省,大同市
106,同心县,庙石线,wqed,37,庙石线,中国,宁夏回族自治区,吴忠市
112,神池县,,wqzv,39,,中国,山西省,忻州市
108,三都水族自治县,,wkt5,26,,中国,贵州省,黔南布依族苗族自治州
118,德兴市,,wth4,29,,中国,江西省,上饶市
125,前郭尔罗斯蒙古族自治县,,yb0b,45,,中国,吉林省,松原市
118,,,wx5b,39,,中国,中国区域,
104,罗平县,,wk6j,25,,中国,云南省,曲靖市
116,安新县,保静线,wwft,39,保静线,中国,河北省,保定市
121,海阳市,,wwtu,37,,中国,山东省,烟台市
108,庆城县,,wqky,36,,中国,甘肃省,庆阳市
116,多伦县,,wx6w,42,,中国,内蒙古自治区,锡林郭勒盟
126,肇东市,,yb1t,46,,中国,黑龙江省,绥化市
111,乡宁县,,wqrh,36,,中国,山西省,临汾市
117,济阳区,,wwdf,37,,中国,山东省,济南市
123,,,wtrq,31,,中国,中国区域,
121,临海市,,wtjz,29,,中国,浙江省,台州市
84,托里县,,vb5x,46,,中国,新疆维吾尔自治区,塔城地区
88,拉孜县,,tvnm,29,,中国,西藏自治区,日喀则市
132,宝清县,,ybq0,46,,中国,黑龙江省,双鸭山市
114,袁州区,,wscr,28,,中国,江西省,宜春市
112,云安区,广昆高速公路,wkp8,23,广昆高速公路,中国,广东省,云浮市
115,赣县区,,ws9c,26,,中国,江西省,赣州市
107,田阳县,,wkk1,24,,中国,广西壮族自治区,百色市
110,泸溪县,,wkvv,28,,中国,湖南省,湘西土家族苗族自治州
119,淳安县,,wtkt,30,,中国,浙江省,杭州市
111,准格尔旗,,wrns,40,,中国,内蒙古自治区,鄂尔多斯市
112,襄城区,,wmz2,32,,中国,湖北省,襄阳市
119,屏南县,,wssr,27,,中国,福建省,宁德市
105,富顺县,,wm47,29,,中国,四川省,自贡市
112,新安县,三岔口隧道,wqpw,35,三岔口隧道,中国,河南省,洛阳市
105,威信县,顺中线,wkfr,28,顺中线,中国,云南省,昭通市
116,多伦县,,wx6s,42,,中国,内蒙古自治区,锡林郭勒盟
117,围场满族蒙古族自治县,,wxe3,42,,中国,河北省,承德市
48,unknow,unknow,vpdj,88,unknow,Ocean,unknow,unknow
125,农安县,,wzch,44,,中国,吉林省,长春市
100,阿拉善右旗,,wpnv,40,,中国,内蒙古自治区,阿拉善盟
116,颍东区,,wtfd,33,,中国,安徽省,阜阳市
102,康定市,,wm2d,30,,中国,四川省,甘孜藏族自治州
115,吉安县,樟树塘路,wsc8,27,樟树塘路,中国,江西省,吉安市
123,,,wtrj,30,,中国,中国区域,
130,嘉荫县,,ybu0,49,,中国,黑龙江省,伊春市
109,三穗县,,wktx,27,,中国,贵州省,黔东南苗族侗族自治州
120,敖汉旗,乡道大玉线,wxtt,43,乡道大玉线,中国,内蒙古自治区,赤峰市
113,云冈区,,wx06,40,,中国,山西省,大同市
108,思南县,,wmh9,28,,中国,贵州省,铜仁市
111,武川县,,wrnw,41,,中国,内蒙古自治区,呼和浩特市
104,罗平县,,wk6p,25,,中国,云南省,曲靖市
105,富顺县,,wm46,29,,中国,四川省,自贡市
117,,,ws4u,23,,中国,中国区域,
117,丰宁满族自治县,,wx5r,41,,中国,河北省,承德市
119,西乌珠穆沁旗,,wxuy,45,,中国,内蒙古自治区,锡林郭勒盟
111,郧阳区,,wmye,33,,中国,湖北省,十堰市
105,靖远县,,wqd9,37,,中国,甘肃省,白银市
115,临泉县,,wtf1,33,,中国,安徽省,阜阳市
112,云安区,广昆高速公路,wkpg,23,广昆高速公路,中国,广东省,云浮市
130,图们市,河西线,wzsq,43,河西线,中国,吉林省,延边朝鲜族自治州
112,汉寿县,,wmpw,29,,中国,湖南省,常德市
113,乐昌市,,ws2j,25,,中国,广东省,韶关市
122,,,wwyx,39,,中国,中国区域,
119,莒县,,wwkx,36,,中国,山东省,日照市
106,秦安县,,wq73,35,,中国,甘肃省,天水市
121,扎鲁特旗,,wxy0,44,,中国,内蒙古自治区,通辽市
123,科尔沁左翼后旗,,wxxe,43,,中国,内蒙古自治区,通辽市
119,喀喇沁旗,,wxku,42,,中国,内蒙古自治区,赤峰市
121,牙克石市,,y8vb,49,,中国,内蒙古自治区,呼伦贝尔市
104,罗平县,,wk9b,25,,中国,云南省,曲靖市
122,科尔沁左翼后旗,,wxwg,43,,中国,内蒙古自治区,通辽市
106,江津区,,wm5q,29,,中国,重庆市,重庆市
117,南皮县,,wwdy,38,,中国,河北省,沧州市
118,黟县,,wt7v,30,,中国,安徽省,黄山市
113,乐昌市,,ws2p,25,,中国,广东省,韶关市
109,安塞区,,wqt3,37,,中国,陕西省,延安市
115,东源县,,ws60,24,,中国,广东省,河源市
118,德兴市,,wthh,29,,中国,江西省,上饶市
102,墨江哈尼族自治县,,wk0f,23,,中国,云南省,普洱市
113,苏尼特右旗,,wx8m,43,,中国,内蒙古自治区,锡林郭勒盟
109,乌拉特前旗,,wrjr,41,,中国,内蒙古自治区,巴彦淖尔市
122,,,wxnb,39,,中国,中国区域,
105,三台县,,wmdf,31,,中国,四川省,绵阳市
98,察隅县,,wjj7,29,,中国,西藏自治区,林芝市
112,怀集县,,wkrb,24,,中国,广东省,肇庆市
120,平度市,,wwt1,37,,中国,山东省,青岛市
113,长治县,,ww2j,36,,中国,山西省,长治市
116,英山县,,wt6x,31,,中国,湖北省,黄冈市
83,尼勒克县,,tzdz,44,,中国,新疆维吾尔自治区,伊犁哈萨克自治州
116,武平县,,ws67,25,,中国,福建省,龙岩市
105,广南县,珠西公路,wk4y,24,珠西公路,中国,云南省,文山壮族苗族自治州
100,勐海县,,w5z5,22,,中国,云南省,西双版纳傣族自治州
109,忻城县,,wkjr,24,,中国,广西壮族自治区,来宾市
117,三河市,京秦高速公路,wx4c,40,京秦高速公路,中国,河北省,廊坊市
114,建安区,,ww12,34,,中国,河南省,许昌市
114,,创新路,ws10,23,创新路,中国,广东省,东莞市
109,乌审旗,,wqtr,38,,中国,内蒙古自治区,鄂尔多斯市
113,寿阳县,,ww8p,38,,中国,山西省,晋中市
121,,,wwyk,39,,中国,中国区域,
123,科尔沁左翼后旗,,wxxt,43,,中国,内蒙古自治区,通辽市
117,新罗区,龙腾南路,ws7h,25,龙腾南路,中国,福建省,龙岩市
127,临江市,,wzd1,42,,中国,吉林省,白山市
120,富阳区,长深高速公路,wtmj,30,长深高速公路,中国,浙江省,杭州市
112,公安县,汪杨线,wmre,30,汪杨线,中国,湖北省,荆州市
119,翁牛特旗,,wxst,43,,中国,内蒙古自治区,赤峰市
107,镇原县,,wqkh,36,,中国,甘肃省,庆阳市
119,金湖县,工园路,wtuy,33,工园路,中国,江苏省,淮安市
112,汉寿县,,wmpy,29,,中国,湖南省,常德市
118,全椒县,,wtey,32,,中国,安徽省,滁州市
109,黎平县,,wktt,26,,中国,贵州省,黔东南苗族侗族自治州
111,江永县,,wkr5,25,,中国,湖南省,永州市
123,科尔沁左翼后旗,,wxx7,43,,中国,内蒙古自治区,通辽市
107,綦江区,,wmh6,29,,中国,重庆市,重庆市
118,无棣县,,wwex,38,,中国,山东省,滨州市
116,武强县,,wwdr,38,,中国,河北省,衡水市
124,莫力达瓦达斡尔族自治旗,,yb8q,49,,中国,内蒙古自治区,呼伦贝尔市
118,上饶县,,wsuh,28,,中国,江西省,上饶市
111,高州市,,w7ye,22,,中国,广东省,茂名市
121,科尔沁右翼前旗,,y8n7,46,,中国,内蒙古自治区,兴安盟
118,尤溪县,,wseg,26,,中国,福建省,三明市
112,宁远县,,wkxd,26,,中国,湖南省,永州市
123,扎兰屯市,,y8xe,48,,中国,内蒙古自治区,呼伦贝尔市
119,寿光市,,wwsf,37,,中国,山东省,潍坊市
133,富锦市,,ybq6,47,,中国,黑龙江省,佳木斯市
120,富阳区,长深高速公路,wtme,30,长深高速公路,中国,浙江省,杭州市
28,unknow,unknow,uxgz,90,unknow,Ocean,unknow,unknow
103,峨边彝族自治县,,wm1h,29,,中国,四川省,乐山市
119,莒县,,wwkd,36,,中国,山东省,日照市
102,元谋县,,wk87,26,,中国,云南省,楚雄彝族自治州
104,沾益区,,wkdh,26,,中国,云南省,曲靖市
119,卢龙县,,wxhm,40,,中国,河北省,秦皇岛市
118,安溪县,,ws7u,25,,中国,福建省,泉州市
107,盐池县,,wqgb,38,,中国,宁夏回族自治区,吴忠市
126,通化县,,wz93,42,,中国,吉林省,通化市
113,汨罗市,,wt0k,29,,中国,湖南省,岳阳市
120,兴化市,大周公路,wtvt,33,大周公路,中国,江苏省,泰州市
114,嘉鱼县,,wt2v,30,,中国,湖北省,咸宁市
113,云冈区,,wx0k,40,,中国,山西省,大同市
104,大关县,麻水线,wm40,28,麻水线,中国,云南省,昭通市
118,睢宁县,魏袁线,ww5e,34,魏袁线,中国,江苏省,徐州市
119,沭阳县,,wwhe,34,,中国,江苏省,宿迁市
114,原阳县,,ww1k,35,,中国,河南省,新乡市
120,敖汉旗,乡道大玉线,wxt5,43,乡道大玉线,中国,内蒙古自治区,赤峰市
122,文登区,昌阳河东路,wwwe,37,昌阳河东路,中国,山东省,威海市
104,沾益区,,wk9w,26,,中国,云南省,曲靖市
104,仁寿县,,wm39,30,,中国,四川省,眉山市
88,阜康市,,tzye,44,,中国,新疆维吾尔自治区,昌吉回族自治州
111,全州县,全大线,wkw9,26,全大线,中国,广西壮族自治区,桂林市
114,桂东县,,ws9h,26,,中国,湖南省,郴州市
30,unknow,unknow,uxvx,90,unknow,Ocean,unknow,unknow
107,开阳县,,wku5,27,,中国,贵州省,贵阳市
125,农安县,,wzbb,44,,中国,吉林省,长春市
115,太康县,,ww40,34,,中国,河南省,周口市
93,朗县,,wj4j,29,,中国,西藏自治区,林芝市
117,克什克腾旗,,wxdy,43,,中国,内蒙古自治区,赤峰市
109,松桃苗族自治县,,wkvq,28,,中国,贵州省,铜仁市
113,社旗县,,wtb1,33,,中国,河南省,南阳市
105,靖远县,,wqdk,37,,中国,甘肃省,白银市
119,沭阳县,,wwh7,34,,中国,江苏省,宿迁市
115,光山县,,wt9v,32,,中国,河南省,信阳市
108,都安瑶族自治县,,wkhz,24,,中国,广西壮族自治区,河池市
109,忻城县,,wkjw,24,,中国,广西壮族自治区,来宾市
111,府谷县,黄河路(西),wqyg,39,黄河路(西),中国,陕西省,榆林市
119,永泰县,,wssq,26,,中国,福建省,福州市
102,互助土族自治县,,wq89,37,,中国,青海省,海东市
114,嘉鱼县,,wt3j,30,,中国,湖北省,咸宁市
116,黄梅县,,wt67,30,,中国,湖北省,黄冈市
107,镇原县,,wqk4,36,,中国,甘肃省,庆阳市
115,清丰县,,ww3u,36,,中国,河南省,濮阳市
110,澄迈县,,w7w6,20,,中国,海南省,澄迈县
112,公安县,汪杨线,wmrd,30,汪杨线,中国,湖北省,荆州市
119,宣州区,,wtsf,31,,中国,安徽省,宣城市
104,榆中县,,wq3u,36,,中国,甘肃省,兰州市
110,澄城县,,wqnn,35,,中国,陕西省,渭南市
86,且末县,,tyuc,38,,中国,新疆维吾尔自治区,巴音郭楞蒙古自治州
110,会同县,,wky0,27,,中国,湖南省,怀化市
107,长寿区,,wmk7,30,,中国,重庆市,重庆市
116,东乌珠穆沁旗,,wxfq,45,,中国,内蒙古自治区,锡林郭勒盟
124,昌图县,,wz84,43,,中国,辽宁省,铁岭市
120,扎鲁特旗,,y8j4,45,,中国,内蒙古自治区,通辽市
110,会同县,,wkwp,27,,中国,湖南省,怀化市
110,商州区,,wqjg,34,,中国,陕西省,商洛市
121,南票区,,wxq2,41,,中国,辽宁省,葫芦岛市
117,西乌珠穆沁旗,,y854,45,,中国,内蒙古自治区,锡林郭勒盟
109,汉滨区,,wmvd,33,,中国,陕西省,安康市
113,温县,马武线,ww22,35,马武线,中国,河南省,焦作市
119,江宁区,,wtsy,32,,中国,江苏省,南京市
127,北林区,,yb61,47,,中国,黑龙江省,绥化市
111,江永县,,wkqv,25,,中国,湖南省,永州市
109,云阳县,,wmt6,31,,中国,重庆市,重庆市
122,,,wtws,32,,中国,中国区域,
120,,,wstn,26,,中国,中国区域,
108,五原县,,wrkb,41,,中国,内蒙古自治区,巴彦淖尔市
81,霍城县,清伊高速公路,tzcc,44,清伊高速公路,中国,新疆维吾尔自治区,伊犁哈萨克自治州
110,澄城县,,wqnh,35,,中国,陕西省,渭南市
109,利川市,,wmms,30,,中国,湖北省,恩施土家族苗族自治州
113,宝丰县,,ww06,34,,中国,河南省,平顶山市
113,温县,马武线,ww0r,35,马武线,中国,河南省,焦作市
128,尚志市,,yb51,45,,中国,黑龙江省,哈尔滨市
117,清流县,,wse5,26,,中国,福建省,三明市
109,三穗县,,wkv9,27,,中国,贵州省,黔东南苗族侗族自治州
111,昭平县,,wkqc,24,,中国,广西壮族自治区,贺州市
37,unknow,unknow,ucfs,56,unknow,俄罗斯,unknow,unknow
95,格尔木市,,wn7x,36,,中国,青海省,海西蒙古族藏族自治州
121,临海市,,wtnh,29,,中国,浙江省,台州市
115,定南县,,ws65,25,,中国,江西省,赣州市
120,青田县,,wsvt,28,,中国,浙江省,丽水市
124,昂昂溪区,,yb24,47,,中国,黑龙江省,齐齐哈尔市
117,肥西县,,wtdv,32,,中国,安徽省,合肥市
116,英山县,,wtd3,31,,中国,湖北省,黄冈市
115,大冶市,,wt6j,30,,中国,湖北省,黄石市
122,大洼区,,wxnx,41,,中国,辽宁省,盘锦市
111,岑溪市,,wknf,23,,中国,广西壮族自治区,梧州市
118,无棣县,,wwg8,38,,中国,山东省,滨州市
120,长兴县,,wttd,31,,中国,浙江省,湖州市
122,阜新蒙古族自治县,,wxqw,42,,中国,辽宁省,阜新市
112,汉寿县,,wmp7,29,,中国,湖南省,常德市
123,千山区,,wxpp,41,,中国,辽宁省,鞍山市
121,扎鲁特旗,,wxvu,44,,中国,内蒙古自治区,通辽市
100,兴海县,,wnr1,35,,中国,青海省,海南藏族自治州
106,同心县,庙石线,wqek,37,庙石线,中国,宁夏回族自治区,吴忠市
114,浉河区,,wt8v,32,,中国,河南省,信阳市
112,江华瑶族自治县,,wkrs,25,,中国,湖南省,永州市
123,通榆县,,y8p2,45,,中国,吉林省,白城市
99,隆阳区,,whqn,25,,中国,云南省,保山市
98,察雅县,,wjtf,31,,中国,西藏自治区,昌都市
112,宁远县,,wkxc,26,,中国,湖南省,永州市
119,衢江区,050村道,wthd,29,050村道,中国,浙江省,衢州市
110,郧西县,,wmyn,33,,中国,湖北省,十堰市
115,清丰县,,ww3w,36,,中国,河南省,濮阳市
118,林西县,,wxgb,44,,中国,内蒙古自治区,赤峰市
106,镇宁布依族苗族自治县,,wke4,26,,中国,贵州省,安顺市
115,东明县,,ww4h,35,,中国,山东省,菏泽市
112,嵩县,,wqpe,34,,中国,河南省,洛阳市
119,卢龙县,,wxh9,40,,中国,河北省,秦皇岛市
77,泽普县,,twwv,38,,中国,新疆维吾尔自治区,喀什地区
120,鄂温克族自治旗,,y8th,49,,中国,内蒙古自治区,呼伦贝尔市
107,鄂托克旗,,wqgy,39,,中国,内蒙古自治区,鄂尔多斯市
118,尤溪县,,wsec,26,,中国,福建省,三明市
105,安岳县,,wm6f,30,,中国,四川省,资阳市
108,彬州市,,wqkb,35,,中国,陕西省,咸阳市
113,代县,,wwbm,39,,中国,山西省,忻州市
119,淳安县,,wtkg,30,,中国,浙江省,杭州市
104,沐川县,,wm1e,29,,中国,四川省,乐山市
113,温县,马武线,ww0h,35,马武线,中国,河南省,焦作市
106,江津区,,wm57,29,,中国,重庆市,重庆市
121,奈曼旗,,wxtv,43,,中国,内蒙古自治区,通辽市
127,临江市,,wzd8,42,,中国,吉林省,白山市
116,武强县,,wwf8,38,,中国,河北省,衡水市
122,阜新蒙古族自治县,,wxqv,42,,中国,辽宁省,阜新市
46,unknow,unknow,vp07,85,unknow,Ocean,unknow,unknow
119,永泰县,,wss7,26,,中国,福建省,福州市
115,顺平县,,wwcx,39,,中国,河北省,保定市
110,神木市,,wqyk,39,,中国,陕西省,榆林市
123,扎兰屯市,,y8x0,48,,中国,内蒙古自治区,呼伦贝尔市
110,巫山县,,wmmy,31,,中国,重庆市,重庆市
120,,,wst1,26,,中国,中国区域,
114,驿城区,盘龙山路,wtc4,33,盘龙山路,中国,河南省,驻马店市
118,遵化市,,wx5d,40,,中国,河北省,唐山市
118,桓台县,周荆路,wweu,37,周荆路,中国,山东省,淄博市
106,徽县,,wq55,34,,中国,甘肃省,陇南市
113,苏尼特右旗,,wx8e,43,,中国,内蒙古自治区,锡林郭勒盟
107,绥阳县,,wmh2,28,,中国,贵州省,遵义市
102,马尔康市,,wm8v,32,,中国,四川省,阿坝藏族羌族自治州
112,襄城区,,wmxy,32,,中国,湖北省,襄阳市
115,临泉县,,wtcf,33,,中国,安徽省,阜阳市
123,,,wxp0,39,,中国,中国区域,
119,金湖县,工园路,wtuv,33,工园路,中国,江苏省,淮安市
112,新安县,三岔口隧道,wqpx,35,三岔口隧道,中国,河南省,洛阳市
110,澄迈县,,w7w1,20,,中国,海南省,澄迈县
81,温宿县,,tz1y,41,,中国,新疆维吾尔自治区,阿克苏地区
113,禅城区,季华西路,ws0k,23,季华西路,中国,广东省,佛山市
114,,创新路,ws0g,23,创新路,中国,广东省,东莞市
107,凤县,,wqh3,34,,中国,陕西省,宝鸡市
115,晋州市,,ww9t,38,,中国,河北省,石家庄市
114,林州市,,ww3m,36,,中国,河南省,安阳市
102,元谋县,,wk8s,26,,中国,云南省,楚雄彝族自治州
120,兴化市,大周公路,wtvq,33,大周公路,中国,江苏省,泰州市
